hia_hou,pgp_broccatelli,bbb_martins,cyp2c19_veith,cyp2d6_veith,cyp3a4_veith,cyp1a2_veith,cyp2c9_veith,herg,dili,skin_reaction,ames,clintox
0.5488952398300171,0.7402786612510681,0.7879310250282288,0.9485086798667908,0.8332337737083435,0.926873505115509,0.874356210231781,0.9163879156112671,0.8310036063194275,0.8676687479019165,0.9961467981338501,1.0032042264938354,0.6336302161216736
0.5336476564407349,0.7290464639663696,0.7771815061569214,0.9448294639587402,0.8299654722213745,0.9246726036071777,0.874519944190979,0.9163256883621216,0.8216989636421204,0.8530592322349548,0.9891167283058167,1.0023040771484375,0.6253665685653687
0.5186190009117126,0.7192435264587402,0.7710710167884827,0.943958044052124,0.8282032608985901,0.92094886302948,0.8715369701385498,0.9121405482292175,0.8141718506813049,0.8406702280044556,0.9832715392112732,0.9991903305053711,0.6155534386634827
0.5048791766166687,0.7045992016792297,0.7662497758865356,0.9393698573112488,0.8237190246582031,0.9192610383033752,0.8689059019088745,0.9089409708976746,0.8052326440811157,0.8282196521759033,0.9758589863777161,0.9974009394645691,0.6036668419837952
0.4880119264125824,0.6963397860527039,0.7568128108978271,0.9355447888374329,0.8220669031143188,0.9188690185546875,0.8642998933792114,0.9048212766647339,0.7905284762382507,0.8209669589996338,0.9678261876106262,0.9905635118484497,0.5927030444145203
0.4725285470485687,0.6895780563354492,0.7499067783355713,0.934827446937561,0.8214218616485596,0.9158998727798462,0.8600114583969116,0.9047325849533081,0.7821257710456848,0.8070544004440308,0.9583895206451416,0.9905915856361389,0.590579092502594
0.45801517367362976,0.6806555390357971,0.7452555894851685,0.9359827041625977,0.8209822177886963,0.913950502872467,0.8590417504310608,0.9035658240318298,0.7726318836212158,0.7988168001174927,0.9498937726020813,0.9861984252929688,0.581768810749054
0.4495193362236023,0.673506498336792,0.7396460771560669,0.9312556982040405,0.8171846866607666,0.9097766876220703,0.8539528846740723,0.8991993069648743,0.767461895942688,0.790522038936615,0.9463084936141968,0.9823319911956787,0.5795977115631104
0.44054460525512695,0.6664080023765564,0.7328513264656067,0.9244136810302734,0.8143160939216614,0.9039976596832275,0.8489705920219421,0.8955718278884888,0.7603759169578552,0.7797278165817261,0.9429945945739746,0.9776521325111389,0.5746824741363525
0.431043416261673,0.660240888595581,0.7265294790267944,0.9191731214523315,0.8107232451438904,0.8989091515541077,0.8446965217590332,0.8923357129096985,0.7564406991004944,0.7685199975967407,0.9402040243148804,0.9719797968864441,0.5694416761398315
0.42187508940696716,0.6512954831123352,0.7187938094139099,0.9138512015342712,0.8078968524932861,0.8951290845870972,0.840795636177063,0.8887895345687866,0.7489783763885498,0.758390486240387,0.9331297874450684,0.9673107862472534,0.5644333362579346
0.4113786220550537,0.6430120468139648,0.7102843523025513,0.9124394059181213,0.8052628636360168,0.8929464817047119,0.8378314971923828,0.8873068690299988,0.7424694299697876,0.7477048635482788,0.9258702397346497,0.9634563326835632,0.5586822628974915
0.4006285071372986,0.6372488141059875,0.7043392658233643,0.9103456139564514,0.8027472496032715,0.8893431425094604,0.8357315063476562,0.8852946162223816,0.7372170686721802,0.7359283566474915,0.9187862277030945,0.9603527188301086,0.5527206063270569
0.39107879996299744,0.6294676661491394,0.6969133615493774,0.9084779024124146,0.8006349802017212,0.8871269822120667,0.8342447280883789,0.8839368224143982,0.7326291799545288,0.726355791091919,0.9136706590652466,0.9570066332817078,0.5459678769111633
0.38087525963783264,0.624428927898407,0.6904261112213135,0.9066155552864075,0.7996270060539246,0.8853766322135925,0.8312902450561523,0.8818017840385437,0.7263436317443848,0.7150396108627319,0.9060789942741394,0.9530307650566101,0.5415529608726501
0.37134939432144165,0.6175737380981445,0.6857448220252991,0.9040672779083252,0.7978440523147583,0.8852604627609253,0.8294506669044495,0.8800633549690247,0.7201587557792664,0.7066287994384766,0.9001754522323608,0.95201575756073,0.536117672920227
